Tipo,Fecha,Detonante,Fuente,Incertidum,Numeracion,Cluster,Margenes,Nacimiento,Vias_Princ,Vias_Secun,Sin_Clasif,Geohazards,SIMMA,Categoria
Debris Flow,2023-05-19,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-05-07,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-27,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1944-12-10,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1955-07-14,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1971-06-04,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1978-04-29,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1952-07-19,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1971-09-02,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1997-07-05,Rainfall,Dnpad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2001-04-16,Rainfall,Directora de Salud,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-05-06,Rainfall,Alcalde,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-08-09,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-08-09,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1998-06-08,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2008-07-06,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-07-05,Rainfall,Alcalde,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-09-25,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1930-04-19,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2017-04-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-08-27,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-08-20,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-09-10,Rainfall,Denuncias Antioquia,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-10-29,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-11-04,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-09-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-11-10,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-29,Rainfall,Dapard.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-04-26,Rainfall,Caracol Radio,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-05-11,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-04-24,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-01-31,Rainfall,DAGRAN,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2000-11-01,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-21,Rainfall,Coordinador Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-04-09,Rainfall,Devimar,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1997-04-13,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1997-04-13,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1943-04-26,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-09-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1934-01-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1944-06-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1988-12-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-09-05,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1946-10-11,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-05-03,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2012-10-21,Rainfall,Reporte Cmgrd,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-06-09,Rainfall,Sisa E Invías,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-09-08,Rainfall,El Tiempo,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-10-30,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1971-01-08,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-10-31,Rainfall,Caracol Radio,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-10-17,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-11-05,Rainfall,Blue Radio,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-08-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-11-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-23,Rainfall,EL TIEMPO 27/06/2024,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2013-05-22,Rainfall,Reporte Cmgrd,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1934-05-29,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2003-07-02,Rainfall,Municipio de Frontino,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-06,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1943-06-10,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-06-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-07-06,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-11-05,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-09-28,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-12-31,Rainfall,Alcaldesa y Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2007-10-18,Rainfall,Secretario de Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-09-28,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-04-26,Rainfall,Caracol Radio,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-05-03,Rainfall,El Tiempo,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1982-02-01,Rainfall,BDOSSO-BDOD-60128,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-08-13,Rainfall,Secretaría Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-11-19,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-02-28,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1984-05-31,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-10-13,Rainfall,EL TIEMPO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-08-28,Rainfall,Secretaría de Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-12-11,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-05-04,Rainfall,Administrador Hospital,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-11,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-02-28,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-08-20,Rainfall,Denuncias Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-02,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-08-19,Rainfall,Denuncias Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1945-06-05,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1979-10-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-10-10,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1944-06-17,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1945-05-20,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-08-29,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-10-20,Rainfall,Alcaldía,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-08-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-08-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-20,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-10-28,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-26,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-11-09,Rainfall,MiOriente,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-06-19,Rainfall,Alcaldía de Marinilla,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-16,Rainfall,Devimed,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-19,Rainfall,Alcaldía de Marinilla,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-28,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-05-07,Rainfall,Blue Radio,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-09,Rainfall,El Colombiano,low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-26,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1999-11-16,Rainfall,Cornare.,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-20,Rainfall,Dapard,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-08-08,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-10-30,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-04-20,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-06-30,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-11-02,Rainfall,DiariOriente,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1940-09-11,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-04-28,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-03-31,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-05-28,Rainfall,EL TIEMPO 1975-06-01 P.9A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-01-18,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-05-24,Rainfall,Dapard.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-01-19,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-02-23,Rainfall,Secretaría Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-02-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-01-16,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-11-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-05-09,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-02-14,Rainfall,"Ntn 24, El Colombiano, Caracol Radio, Telemedellín, Teleantioquia, El Espectador, El Tiempo, La Fm, El Mundo, Mi Oriente",Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-05-06,Rainfall,"El Colombiano, Caracol Radio",Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-12-13,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-03-03,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-01-04,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-04-08,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-12-27,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-05-12,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-31,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-10-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1982-10-26,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2005-07-15,Rainfall,Secretaría de Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-08-03,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-03-26,Rainfall,TeleAntioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-05-14,Rainfall,Alcalde,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-13,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-10-24,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-22,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-13,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-10-19,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1989-09-04,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-13,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-09,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1965-03-31,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-06,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1951-03-26,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-31,Rainfall,DiariOriente,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-06-17,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-08-21,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2008-08-10,Rainfall,Alcaldía Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-10,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1995-06-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-11,Rainfall,Carpeta del Comité de Emergencias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-11,Rainfall,Carpeta del Comité de Emergencias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-11,Rainfall,Carpeta del Comité de Emergencias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-11,Rainfall,Carpeta del Comité de Emergencias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-05-10,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1995-06-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-11-24,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1998-08-07,Rainfall,Cuerpo de Bomberos de Girardota,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2016-10-25,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1999-05-06,Rainfall,Cuerpo de Bomberos de Girardota,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1998-09-03,Rainfall,Cuerpo de Bomberos de Girardota,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-06,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-08-26,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-11-24,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-07-01,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-09-08,Rainfall,Gobernación de Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-07-31,Rainfall,Guardianes Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-09-25,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-10-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-08-03,Rainfall,Lacaldia Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-12-14,Rainfall,BDOD-20254/EL TIEMPO 1970-12-13/18 P.1/6 y BDOSSO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-09-14,Rainfall,Secretario Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-04-19,Rainfall,Reporte Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-04-24,Rainfall,Reporte Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-08-17,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1981-06-19,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-08-13,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-16,Rainfall,EL TIEMPO 1981-06-20/23(mar),Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-08-29,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-10-21,Rainfall,Copad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-08-14,Rainfall,Adolfo Ochoa - Administración Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-15,Rainfall,Bomberos-Yarumal,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1998-09-19,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1972-04-30,Rainfall,BDOD-20413-ING.,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-07-05,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-05-02,Rainfall,"x, Sec. Infraestructura",Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-08-11,Rainfall,Clopad Municipio de Briceño,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-07-29,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-11-10,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-09-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-09-28,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-02,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-06-15,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-07-26,Rainfall,EL TIEMPO 1984-07-30,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-05,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-07-29,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-08-04,Rainfall,El Colombiano- Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-14,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-10-01,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1972-04-24,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-10-21,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-07-22,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-04-12,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2017-10-31,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-03,Rainfall,"x, Heraldo del Norte",Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1964-10-22,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1963-11-06,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-10-30,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1971-08-09,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-06,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-06-24,Rainfall,Dagran,Dagran,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1997-04-28,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-08-24,Rainfall,Dapard.,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1996-08-24,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-05-07,Rainfall,Director Fovis,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-05-04,Rainfall,Secretario de Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2008-08-14,Rainfall,Secretario de Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-10-17,Rainfall,Reporte Cmgrd,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1904-11-15,Rainfall,Alcalde Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2017-09-29,Rainfall,Telemedellín,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-09-23,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2002-02-08,Rainfall,Bomberos Barbosa,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-03-04,Rainfall,Guardianes Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2017-10-03,Rainfall,Ant Noticias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1944-06-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-08-23,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-07-17,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-08,Rainfall,Alcalde,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-06-30,Rainfall,Municipio de Ituango,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2002-05-08,Rainfall,Municipio-Dapard,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1982-10-22,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2017-06-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-22,Rainfall,Alcaldía,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-05-23,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1948-02-16,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-09,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-07-27,Rainfall,EL TIEMPO 1984-07-30,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1998-09-05,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-09-11,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-06-04,Rainfall,Alcalde Coordinador Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-06-07,Rainfall,Alcalde Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-19,Rainfall,Clopad-Muicipio de Valdivia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1944-10-28,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-19,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
